raw_data_identifier,biosample_id,biosample_name,match_confidence,processedsample_placeholder,material_processing_protocol_id
4A8_2_41_pinto-63-s028-a03.raw,nmdc:bsm-11-5ja0sq09,"Cerumen microbial communities from stingless bee nest in Puerto Viejo, Costa Rica - 13114.pinto.63.s028",high,ProcessedSample8_bulk_feces,bulk_feces
3E12_2_18_bittleston-68-s001-a03.raw,nmdc:bsm-11-7wed9914,"Pitcher plant fluid microbial communities from Two Peoples Bay Nature Reserve, Australia - 13114.bittleston.68.s001",high,ProcessedSample8_bulk_feces,bulk_feces
5E12_4_25_mousseau-88-s034-a02.raw,nmdc:bsm-11-f02fnz25,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s034",high,ProcessedSample8_bulk_feces,bulk_feces
2C3_4_3_rohwer-85-s018-a03.raw,nmdc:bsm-11-c5kz5357,"Marine sediment microbial communities from Iberian Abyssal Plain, Atlantic Ocean - 13114.rohwer.85.s018",high,ProcessedSample8_bulk_feces,bulk_feces
2D4_4_44_rohwer-85-s024-a04.raw,nmdc:bsm-11-9pa76q69,"Marine sediment microbial communities from Guatemala Basin, Pacific Ocean - 13114.rohwer.85.s024",high,ProcessedSample8_bulk_feces,bulk_feces
5E8_4_22_mousseau-88-s023-a02.raw,nmdc:bsm-11-0v4vv913,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s023",high,ProcessedSample8_bulk_feces,bulk_feces
1H2_3_11_jensen-43-s018-a04.raw,nmdc:bsm-11-hpq8fj02,"Marine sediment microbial communities from Philippine Sea, Koror, Palau - 13114.jensen.43.s018",high,ProcessedSample8_bulk_feces,bulk_feces
3F3_2_24_bittleston-68-s015-a03.raw,nmdc:bsm-11-szy4vy17,"Pitcher plant fluid microbial communities from Harvard Forest, Massachusetts, USA - 13114.bittleston.68.s015",high,ProcessedSample8_bulk_feces,bulk_feces
3H2_7_49_zaneveld-9-s021-a03.raw,nmdc:bsm-11-56x1gd43,"Seawater microbial communities from Coral Bay, Australia - 13114.zaneveld.9.s021",high,ProcessedSample8_bulk_feces,bulk_feces
6D1_5_27_mousseau-88-s105-a02.raw,nmdc:bsm-11-542be821,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s105",high,ProcessedSample8_bulk_feces,bulk_feces
5C11_3_58_girguis-50-s010-a04.raw,nmdc:bsm-11-hf5z7t54,"Fecal microbial communities from north atlantic right whale in Bay of Fundy, Nova Scotia, Canada - 13114.girguis.50.s010",high,ProcessedSample8_bulk_feces,bulk_feces
5G8_4_50_mousseau-88-s043-a02.raw,nmdc:bsm-11-q7pnzt80,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s043",high,ProcessedSample8_bulk_feces,bulk_feces
6D11_5_39_mousseau-88-s101-a02.raw,nmdc:bsm-11-argbr578,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s101",high,ProcessedSample8_bulk_feces,bulk_feces
5C5_3_25_girguis-50-s001-a04.raw,nmdc:bsm-11-srm6gy44,"Fecal microbial communities from fin whale in Massachusetts, USA - 13114.girguis.50.s001",high,ProcessedSample8_bulk_feces,bulk_feces
5A8_2_31_minich-76-s001-a04.raw,nmdc:bsm-11-8c18wc38,"Fecal microbial communities from chicken in Zomba, Malawi - 13114.minich.76.s001",high,ProcessedSample8_bulk_feces,bulk_feces
1F1_2_32_bowen-74-s001-a04.raw,nmdc:bsm-11-xk7fd510,"Salt marsh sediment microbial communities from Plum Island, Massachusetts, USA - 13114.bowen.74.s001",high,ProcessedSample8_bulk_feces,bulk_feces
4H11_7_47_zaneveld-9-s001-a04.raw,nmdc:bsm-11-x6c26979,"Stony coral microbial communities from Coral Bay, Australia - 13114.zaneveld.9.s001",high,ProcessedSample8_bulk_feces,bulk_feces
4D8_1_37_thomas-18-s043-a04.raw,nmdc:bsm-11-8zevcq84,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s043",high,ProcessedSample8_bulk_feces,bulk_feces
4G9_7_31_thomas-18-s024-a04.raw,nmdc:bsm-11-3a8h4b10,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s024",high,ProcessedSample8_bulk_feces,bulk_feces
7C1_8_22_song-52-s002-a04.raw,nmdc:bsm-11-4qp1b648,"Fecal microbial communities from aldabra giant tortoise in Atlanta Zoo, Georgia, USA - 13114.song.52.s002",high,ProcessedSample8_bulk_feces,bulk_feces
3E6_2_10_uren-82-s006-a04_20190211073450.raw,nmdc:bsm-11-3sdqfq80,"Lichen microbial communities from Michigan, USA - 13114.uren.82.s006",high,ProcessedSample8_bulk_feces,bulk_feces
6C8_5_20_mousseau-88-s102-a02.raw,nmdc:bsm-11-30syvs50,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s102",high,ProcessedSample8_bulk_feces,bulk_feces
3A1_3_34_mcmahon-21-s010-a03.raw,nmdc:bsm-11-qn97py15,"Activated sludge microbial communities from Madison, Wisconsin, USA - 13114.mcmahon.21.s010",high,ProcessedSample8_bulk_feces,bulk_feces
1F9_2_60_rohwer-85-s007-a03.raw,nmdc:bsm-11-3abqrc90,"Marine sediment microbial communities from Iberian Abyssal Plain, Atlantic Ocean - 13114.rohwer.85.s007",high,ProcessedSample8_bulk_feces,bulk_feces
6D3_5_29_mousseau-88-s109-a02.raw,nmdc:bsm-11-ektndz90,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s109",high,ProcessedSample8_bulk_feces,bulk_feces
5C4_3_24_girguis-50-s011-a04.raw,nmdc:bsm-11-w3j3fr59,"Fecal microbial communities from north atlantic right whale in Bay of Fundy, Nova Scotia, Canada - 13114.girguis.50.s011",high,ProcessedSample8_bulk_feces,bulk_feces
3E6_2_10_uren-82-s006-a04_20190211073450.raw,nmdc:bsm-11-3sdqfq80,"Lichen microbial communities from Michigan, USA - 13114.uren.82.s006",high,ProcessedSample8_bulk_feces,bulk_feces
5A2_2_3_angenent-65-s007-a04.raw,nmdc:bsm-11-j5nvnf53,"Sludge microbial communities from Ithaca, New York, USA - 13114.angenent.65.s007",high,ProcessedSample8_bulk_feces,bulk_feces
5A11_2_63_minich-76-s004-a04.raw,nmdc:bsm-11-ga9sv551,"Fecal microbial communities from chicken in Zomba, Malawi - 13114.minich.76.s004",high,ProcessedSample8_bulk_feces,bulk_feces
4C2_3_62_pinto-63-s013-a04.raw,nmdc:bsm-11-p9xw9c78,"Zompopas fungus garden dump microbial communities from Carara National Park, Costa Rica - 13114.pinto.63.s013",high,ProcessedSample8_bulk_feces,bulk_feces
2D7_4_62_rohwer-85-s013-a03.raw,nmdc:bsm-11-qnrzrj79,"Marine sediment microbial communities from Iberian Abyssal Plain, Atlantic Ocean - 13114.rohwer.85.s013",high,ProcessedSample8_bulk_feces,bulk_feces
6E6_7_29_distel-72-s007-a04.raw,nmdc:bsm-11-njq6vv19,"Shipworm feces microbial communities from Massachusetts Bay, MA, USA - 13114.distel.72.s007",high,ProcessedSample8_bulk_feces,bulk_feces
5G4_4_45_mousseau-88-s067-a02.raw,nmdc:bsm-11-zjjj4t76,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s067",high,ProcessedSample8_bulk_feces,bulk_feces
5D11_4_4_mousseau-88-s052-a02.raw,nmdc:bsm-11-zfreqj78,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s052",high,ProcessedSample8_bulk_feces,bulk_feces
6A3_4_70_mousseau-88-s061-a02.raw,nmdc:bsm-11-g53gv029,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s061",high,ProcessedSample8_bulk_feces,bulk_feces
4F7_7_11_thomas-18-s014-a03.raw,nmdc:bsm-11-af2ahh88,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s014",high,ProcessedSample8_bulk_feces,bulk_feces
5G10_4_52_mousseau-88-s080-a02.raw,nmdc:bsm-11-qwgtks14,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s080",high,ProcessedSample8_bulk_feces,bulk_feces
1A6_1_8_mayer-34-s004-a04.raw,nmdc:bsm-11-z4t9nk25,"Stream sediment microbial communities from Animas River, San Juan County, Colorado, USA - 13114.mayer.34.s004",high,ProcessedSample8_bulk_feces,bulk_feces
5F2_4_27_mousseau-88-s028-a02.raw,nmdc:bsm-11-epmp4x32,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s028",high,ProcessedSample8_bulk_feces,bulk_feces
3A2_3_53_mcmahon-21-s008-a03.raw,nmdc:bsm-11-hvpj4h73,"Activated sludge microbial communities from Madison, Wisconsin, USA - 13114.mcmahon.21.s008",high,ProcessedSample8_bulk_feces,bulk_feces
2D6_4_47_rohwer-85-s022-a04.raw,nmdc:bsm-11-tvj2jd07,"Marine sediment microbial communities from Guatemala Basin, Pacific Ocean - 13114.rohwer.85.s022",high,ProcessedSample8_bulk_feces,bulk_feces
2B8_3_66_jensen-43-s004-a04.raw,nmdc:bsm-11-gh9wsa04,"Marine sediment microbial communities from Northwest Atlantic Ocean, The Bahamas - 13114.jensen.43.s004",high,ProcessedSample8_bulk_feces,bulk_feces
6C3_5_15_mousseau-88-s111-a02.raw,nmdc:bsm-11-k7xt7w79,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s111",high,ProcessedSample8_bulk_feces,bulk_feces
6B9_5_9_mousseau-88-s089-a02.raw,nmdc:bsm-11-fg98c169,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s089",high,ProcessedSample8_bulk_feces,bulk_feces
4F8_7_12_thomas-18-s003-a03.raw,nmdc:bsm-11-wcxz5091,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s003",high,ProcessedSample8_bulk_feces,bulk_feces
1D10_1_62_mayer-34-s009-a04.raw,nmdc:bsm-11-nfmzdp33,"Stream sediment microbial communities from Animas River, San Juan County, Colorado, USA - 13114.mayer.34.s009",high,ProcessedSample8_bulk_feces,bulk_feces
6C12_5_26_mousseau-88-s098-a02.raw,nmdc:bsm-11-41c0rb64,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s098",high,ProcessedSample8_bulk_feces,bulk_feces
7G1_8_62_song-53-s011-a04.raw,nmdc:bsm-11-tj5aaa15,"Fecal microbial communities from lappet faced vulture in Atlanta Zoo, Georgia, USA - 13114.song.53.s011",high,ProcessedSample8_bulk_feces,bulk_feces
1H3_3_12_mayer-33-s005-a04.raw,nmdc:bsm-11-ak5ar333,"Lake sediment microbial communities from Deaf Smith County, Texas, USA - 13114.mayer.33.s005",high,ProcessedSample8_bulk_feces,bulk_feces
5H12_4_67_mousseau-88-s045-a02.raw,nmdc:bsm-11-f0262005,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s045",high,ProcessedSample8_bulk_feces,bulk_feces
6A2_4_69_mousseau-88-s037-a02.raw,nmdc:bsm-11-6kck4j28,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s037",high,ProcessedSample8_bulk_feces,bulk_feces
2C11_4_19_rohwer-85-s025-a03.raw,nmdc:bsm-11-kjb2ra55,"Marine sediment microbial communities from Guatemala Basin, Pacific Ocean - 13114.rohwer.85.s025",high,ProcessedSample8_bulk_feces,bulk_feces
5H10_4_64_mousseau-88-s050-a02.raw,nmdc:bsm-11-gezpgs30,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s050",high,ProcessedSample8_bulk_feces,bulk_feces
2C12_4_21_rohwer-85-s020-a03.raw,nmdc:bsm-11-0n3z7r33,"Marine sediment microbial communities from Iberian Abyssal Plain, Atlantic Ocean - 13114.rohwer.85.s020",high,ProcessedSample8_bulk_feces,bulk_feces
4G7_7_27_zaneveld-9-s013-a04.raw,nmdc:bsm-11-mtkz3j68,"Stony coral microbial communities from Coral Bay, Australia - 13114.zaneveld.9.s013",high,ProcessedSample8_bulk_feces,bulk_feces
4H2_7_38_thomas-18-s008-a04.raw,nmdc:bsm-11-vgbty846,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s008",high,ProcessedSample8_bulk_feces,bulk_feces
4G4_7_25_zaneveld-9-s003-a03.raw,nmdc:bsm-11-06g2dc22,"Stony coral microbial communities from Coral Bay, Australia - 13114.zaneveld.9.s003",high,ProcessedSample8_bulk_feces,bulk_feces
6E2_7_14_distel-72-s009-a03.raw,nmdc:bsm-11-mag6n145,"Shipworm tissue microbial communities from Puget Sound, Washington, USA - 13114.distel.72.s009",high,ProcessedSample8_bulk_feces,bulk_feces
5C6_3_26_girguis-50-s008-a04.raw,nmdc:bsm-11-xftvkt77,"Fecal microbial communities from humpback whale in Seymour Canal, Alaska, USA - 13114.girguis.50.s008",high,ProcessedSample8_bulk_feces,bulk_feces
2D2_4_33_rohwer-85-s021-a04.raw,nmdc:bsm-11-nq7pqz46,"Marine sediment microbial communities from Guatemala Basin, Pacific Ocean - 13114.rohwer.85.s021",high,ProcessedSample8_bulk_feces,bulk_feces
1H10_3_28_jensen-43-s003-a04.raw,nmdc:bsm-11-bam1pb18,"Marine sediment microbial communities from Northwest Atlantic Ocean, The Bahamas - 13114.jensen.43.s003",high,ProcessedSample8_bulk_feces,bulk_feces
6C5_5_17_mousseau-88-s100-a02.raw,nmdc:bsm-11-31jggw59,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s100",high,ProcessedSample8_bulk_feces,bulk_feces
5H1_4_55_mousseau-88-s030-a02.raw,nmdc:bsm-11-de2n0r50,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s030",high,ProcessedSample8_bulk_feces,bulk_feces
5A10_2_52_metcalf-81-s001-a04.raw,nmdc:bsm-11-tx72q876,"Mouse skin microbial communities from Boulder, Colorado, USA - 13114.metcalf.81.s001",high,ProcessedSample8_bulk_feces,bulk_feces
7D10_8_39_song-53-s007-a04.raw,nmdc:bsm-11-91tmwd33,"Fecal microbial communities from emu in National Zoo, Maryland, USA - 13114.song.53.s007",high,ProcessedSample8_bulk_feces,bulk_feces
5A9_2_40_metcalf-81-s002-a04.raw,nmdc:bsm-11-wfagna69,"Mouse skin microbial communities from Boulder, Colorado, USA - 13114.metcalf.81.s002",high,ProcessedSample8_bulk_feces,bulk_feces
4H4_7_40_zaneveld-9-s008-a04.raw,nmdc:bsm-11-x4pvsy53,"Stony coral microbial communities from Coral Bay, Australia - 13114.zaneveld.9.s008",high,ProcessedSample8_bulk_feces,bulk_feces
5D8_3_77_sandin-54-s012-a04.raw,nmdc:bsm-11-dd2wy976,"Fish gut microbial communities Starbuck Island, Republic of Kiribati - 13114.sandin.54.s012",high,ProcessedSample8_bulk_feces,bulk_feces
2A1_3_32_jensen-43-s005-a04.raw,nmdc:bsm-11-sbxbyj04,"Marine sediment microbial communities from Caribbean Sea, Belize - 13114.jensen.43.s005",high,ProcessedSample8_bulk_feces,bulk_feces
5D1_3_63_girguis-50-s003-a04.raw,nmdc:bsm-11-prtvqf07,"Fecal microbial communities from fin whale in Massachusetts, USA - 13114.girguis.50.s003",high,ProcessedSample8_bulk_feces,bulk_feces
1H12_3_31_jensen-43-s016-a04.raw,nmdc:bsm-11-g7n0t064,"Marine sediment microbial communities from Northwest Pacific Ocean, Northern Mariana Islands - 13114.jensen.43.s016",high,ProcessedSample8_bulk_feces,bulk_feces
4B12_3_52_pinto-63-s002-a04.raw,nmdc:bsm-11-awbfcx71,"Zompopas fungus garden microbial communities from Puerto Viejo, Costa Rica - 13114.pinto.63.s002",high,ProcessedSample8_bulk_feces,bulk_feces
7C6_8_26_song-51-s002-a04.raw,nmdc:bsm-11-nt5fgp68,"Fecal microbial communities from raccoon dog in Atlanta Zoo, Georgia, USA - 13114.song.51.s002",high,ProcessedSample8_bulk_feces,bulk_feces
2D9_4_73_rohwer-85-s016-a03.raw,nmdc:bsm-11-5sssee54,"Marine sediment microbial communities from Iberian Abyssal Plain, Atlantic Ocean - 13114.rohwer.85.s016",high,ProcessedSample8_bulk_feces,bulk_feces
1A2_1_2_berry-2-s009-a04.raw,nmdc:bsm-11-mdjzwf88,"Lake sediment microbial communities from Town of Ludlow, Massachusetts, USA - 13114.berry.2.s009",high,ProcessedSample8_bulk_feces,bulk_feces
4E2_1_57_thomas-18-s052-a03.raw,nmdc:bsm-11-rymrbd67,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s052",high,ProcessedSample8_bulk_feces,bulk_feces
7A8_8_7_song-52-s007-a04.raw,nmdc:bsm-11-t4qhe818,"Fecal microbial communities from green anaconda in National Zoo, Maryland, USA - 13114.song.52.s007",high,ProcessedSample8_bulk_feces,bulk_feces
6E9_7_43_distel-72-s005-a04.raw,nmdc:bsm-11-ajb5x617,"Shipworm siphon microbial communities from Puget Sound, Washington, USA - 13114.distel.72.s005",high,ProcessedSample8_bulk_feces,bulk_feces
2D1_4_29_rohwer-85-s012-a03.raw,nmdc:bsm-11-n0574x53,"Marine sediment microbial communities from Iberian Abyssal Plain, Atlantic Ocean - 13114.rohwer.85.s012",high,ProcessedSample8_bulk_feces,bulk_feces
5F3_4_28_mousseau-88-s013-a02.raw,nmdc:bsm-11-ymptrf74,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s013",high,ProcessedSample8_bulk_feces,bulk_feces
4E5_1_65_thomas-18-s036-a04.raw,nmdc:bsm-11-8qdykb22,"Sponge tissue microbial communities from Bare Island, Botany Bay, New South Wales, Australia - 13114.thomas.18.s036",high,ProcessedSample8_bulk_feces,bulk_feces
6C2_5_14_mousseau-88-s097-a02.raw,nmdc:bsm-11-e5vw0b85,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s097",high,ProcessedSample8_bulk_feces,bulk_feces
4E4_1_63_thomas-18-s047-a04.raw,nmdc:bsm-11-26rxcm44,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s047",high,ProcessedSample8_bulk_feces,bulk_feces
6E12_7_52_distel-72-s004-a04.raw,nmdc:bsm-11-wa1qqz30,"Shipworm tissue microbial communities from Puget Sound, Washington, USA - 13114.distel.72.s004",high,ProcessedSample8_bulk_feces,bulk_feces
5A4_2_14_angenent-65-s006-a04.raw,nmdc:bsm-11-8e432w27,"Sludge microbial communities from Ithaca, New York, USA - 13114.angenent.65.s006",high,ProcessedSample8_bulk_feces,bulk_feces
1D12_1_69_berry-2-s020-a04.raw,nmdc:bsm-11-x5xj6p33,"Lake sediment microbial communities from Norfolk County, Massachusetts, USA - 13114.berry.2.s020",high,ProcessedSample8_bulk_feces,bulk_feces
4F10_7_16_zaneveld-9-s009-a03.raw,nmdc:bsm-11-kgf5cz37,"Stony coral microbial communities from Coral Bay, Australia - 13114.zaneveld.9.s009",high,ProcessedSample8_bulk_feces,bulk_feces
4A9_2_42_pinto-63-s020-a04.raw,nmdc:bsm-11-rekjvr92,"Brood combs microbial communities from stingless bee nest in Puerto Viejo, Costa Rica - 13114.pinto.63.s020",high,ProcessedSample8_bulk_feces,bulk_feces
5F6_4_32_mousseau-88-s046-a02.raw,nmdc:bsm-11-dbjnkh38,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s046",high,ProcessedSample8_bulk_feces,bulk_feces
5E1_4_11_mousseau-88-s002-a02.raw,nmdc:bsm-11-carq0d43,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s002",high,ProcessedSample8_bulk_feces,bulk_feces
7E9_8_49_song-53-s012-a04.raw,nmdc:bsm-11-hssfx833,"Fecal microbial communities from vulturine guineafowl in Atlanta Zoo, Georgia, USA - 13114.song.53.s012",high,ProcessedSample8_bulk_feces,bulk_feces
4F4_7_7_zaneveld-9-s014-a04.raw,nmdc:bsm-11-zqs8cv49,"Stony coral microbial communities from Coral Bay, Australia - 13114.zaneveld.9.s014",high,ProcessedSample8_bulk_feces,bulk_feces
1E7_2_8_bowen-74-s011-a04.raw,nmdc:bsm-11-10czxf79,"Salt marsh sediment microbial communities from Plum Island, Massachusetts, USA - 13114.bowen.74.s011",high,ProcessedSample8_bulk_feces,bulk_feces
4H3_7_39_thomas-18-s012-a04.raw,nmdc:bsm-11-8a9nh559,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s012",high,ProcessedSample8_bulk_feces,bulk_feces
1C3_1_36_mayer-34-s003-a04.raw,nmdc:bsm-11-fy05wd88,"Stream sediment microbial communities from Animas River, San Juan County, Colorado, USA - 13114.mayer.34.s003",high,ProcessedSample8_bulk_feces,bulk_feces
6D8_5_35_mousseau-88-s108-a02.raw,nmdc:bsm-11-rtd0qz18,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s108",high,ProcessedSample8_bulk_feces,bulk_feces
4E12_7_1_thomas-18-s001-a04.raw,nmdc:bsm-11-cnwpfb50,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s001",high,ProcessedSample8_bulk_feces,bulk_feces
5B11_3_13_sandin-54-s004-a04.raw,nmdc:bsm-11-emmkhn09,"Fish gut microbial communities from Scripps Coastal Reserve, CA, USA - 13114.sandin.54.s004",high,ProcessedSample8_bulk_feces,bulk_feces
7G2_8_63_song-51-s014-a04.raw,nmdc:bsm-11-ajqc6593,"Fecal microbial communities from lesser hedgehog tenrec in National Zoo, Maryland, USA - 13114.song.51.s014",high,ProcessedSample8_bulk_feces,bulk_feces
3F7_2_37_bittleston-68-s012-a03.raw,nmdc:bsm-11-9484e072,"Pitcher plant fluid microbial communities from Weeks Bay, Alabama, USA - 13114.bittleston.68.s012",high,ProcessedSample8_bulk_feces,bulk_feces
6D4_5_31_mousseau-88-s112-a02.raw,nmdc:bsm-11-aygsfg85,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s112",high,ProcessedSample8_bulk_feces,bulk_feces
3F10_2_44_uren-82-s009-a04.raw,nmdc:bsm-11-nm73we33,"Lichen microbial communities from Michigan, USA - 13114.uren.82.s009",high,ProcessedSample8_bulk_feces,bulk_feces
4H1_7_37_thomas-18-s029-a04.raw,nmdc:bsm-11-5p41f286,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s029",high,ProcessedSample8_bulk_feces,bulk_feces
5C9_3_54_girguis-50-s004-a04.raw,nmdc:bsm-11-na464h17,"Fecal microbial communities from fin whale in Massachusetts, USA - 13114.girguis.50.s004",high,ProcessedSample8_bulk_feces,bulk_feces
6B3_5_1_mousseau-88-s082-a02.raw,nmdc:bsm-11-wx8sqe84,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s082",high,ProcessedSample8_bulk_feces,bulk_feces
4F12_7_21_zaneveld-9-s016-a04.raw,nmdc:bsm-11-ym0r3495,"Stony coral microbial communities from Coral Bay, Australia - 13114.zaneveld.9.s016",high,ProcessedSample8_bulk_feces,bulk_feces
2D11_5_4_rohwer-86-s002-a04.raw,nmdc:bsm-11-rmae3e55,"Marine sediment microbial communities from Coahuila, Cuatro Cienegas Basin, Mexico - 13114.rohwer.86.s002",high,ProcessedSample8_bulk_feces,bulk_feces
5H4_4_58_mousseau-88-s062-a02.raw,nmdc:bsm-11-62anmw82,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s062",high,ProcessedSample8_bulk_feces,bulk_feces
6C1_5_13_mousseau-88-s083-a02.raw,nmdc:bsm-11-pap8v842,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s083",high,ProcessedSample8_bulk_feces,bulk_feces
1D2_1_52_berry-2-s006-a04.raw,nmdc:bsm-11-n7ccva60,"Lake sediment microbial communities from Hampden County, Massachusetts, USA - 13114.berry.2.s006",high,ProcessedSample8_bulk_feces,bulk_feces
1D3_1_53_berry-2-s011-a04.raw,nmdc:bsm-11-t23xm067,"Lake sediment microbial communities from Town of Ludlow, Massachusetts, USA - 13114.berry.2.s011",high,ProcessedSample8_bulk_feces,bulk_feces
1F7_2_56_bowen-74-s006-a04.raw,nmdc:bsm-11-78whey36,"Salt marsh sediment microbial communities from Plum Island, Massachusetts, USA - 13114.bowen.74.s006",high,ProcessedSample8_bulk_feces,bulk_feces
4A10_2_46_pinto-63-s025-a04.raw,nmdc:bsm-11-4ga0zr42,"Stingless bee garbage pellet microbial communities from Puerto Viejo, Costa Rica - 13114.pinto.63.s025",high,ProcessedSample8_bulk_feces,bulk_feces
1F8_2_58_bowen-74-s003-a04.raw,nmdc:bsm-11-sqdep036,"Salt marsh sediment microbial communities from Plum Island, Massachusetts, USA - 13114.bowen.74.s003",high,ProcessedSample8_bulk_feces,bulk_feces
3F4_2_25_uren-82-s008-a04.raw,nmdc:bsm-11-bdv19h20,"Lichen microbial communities from Michigan, USA - 13114.uren.82.s008",high,ProcessedSample8_bulk_feces,bulk_feces
3H8_7_58_zaneveld-9-s010-a04.raw,nmdc:bsm-11-v8m4je39,"Stony coral microbial communities from Gulf of Panama, Saboga, Panama - 13114.zaneveld.9.s010",high,ProcessedSample8_bulk_feces,bulk_feces
6E11_7_50_distel-72-s003-a04.raw,nmdc:bsm-11-k0trwf39,"Shipworm gills microbial communities from Puget Sound, Washington, USA - 13114.distel.72.s003",high,ProcessedSample8_bulk_feces,bulk_feces
3A3_3_73_mcmahon-21-s009-a03.raw,nmdc:bsm-11-5jd2b969,"Activated sludge microbial communities from Madison, Wisconsin, USA - 13114.mcmahon.21.s009",high,ProcessedSample8_bulk_feces,bulk_feces
6C10_5_23_mousseau-88-s087-a02.raw,nmdc:bsm-11-wmtgtj48,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s087",high,ProcessedSample8_bulk_feces,bulk_feces
5B7_3_5_sandin-54-s006-a04.raw,nmdc:bsm-11-krhkkq92,"Fish gut microbial communities from Kendall-Frost Mission Bay Marsh Reserve, CA, USA - 13114.sandin.54.s006",high,ProcessedSample8_bulk_feces,bulk_feces
1E8_2_12_bowen-74-s005-a04.raw,nmdc:bsm-11-geyh3j18,"Salt marsh sediment microbial communities from Plum Island, Massachusetts, USA - 13114.bowen.74.s005",high,ProcessedSample8_bulk_feces,bulk_feces
6E8_7_33_distel-72-s006-a04.raw,nmdc:bsm-11-fgv4qz58,"Shipworm feces microbial communities from Puget Sound, Washington, USA - 13114.distel.72.s006",high,ProcessedSample8_bulk_feces,bulk_feces
5D10_4_1_mousseau-88-s033-a02.raw,nmdc:bsm-11-97nam530,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s033",high,ProcessedSample8_bulk_feces,bulk_feces
6E3_7_18_distel-72-s008-a04.raw,nmdc:bsm-11-8ym8ej29,"Shipworm feces microbial communities from Massachusetts Bay, MA, USA - 13114.distel.72.s008",high,ProcessedSample8_bulk_feces,bulk_feces
5H9_4_63_mousseau-88-s051-a02.raw,nmdc:bsm-11-e3vbad66,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s051",high,ProcessedSample8_bulk_feces,bulk_feces
