raw_data_identifier,biosample_id,biosample_name,material_processing_protocol_id,match_confidence,processedsample_placeholder
EMSL_11_HEAL_Oae_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-57n0am19,EMSL 11 HEAL_Oae_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_12_JORN_Ak_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_13_KONZ_A1_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-czpa0a23,EMSL 13 KONZ_A1_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_14_MLBS_A_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-kypvs876,EMSL 14 MLBS_A_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_15_MOAB_A_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_16_NGPR_A_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_17_NIWO_A_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_18_OSBS_A_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_19_RMNP_A1_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_2_BARR_Oaf_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-pmcm6s22,EMSL 2 BARR_Oaf_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_20_SERC_A_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_21_SJER_A_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_22_SOAP_A_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_23_STEI_A1_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_24_TALL_A1_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-t7eq2555,EMSL 24 TALL_A1_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_25_TREE_A1_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-5pr0md39,EMSL 25 TREE_A1_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_26_UNDE_A_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-3tk5be27,EMSL 26 UNDE_A_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_27_WREF_A1_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-81nkhg93,EMSL 27 WREF_A1_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_3_BLAN_Ap1_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-dgpxax84,EMSL 3 BLAN_Ap1_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_37_ABBY_A_POST_NotGr_MST_33.raw,nmdc:bsm-11-t2j2tb83,EMSL 37 ABBY_A_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_38_BARR_Oaf_POST_NotGr_MST_33.raw,nmdc:bsm-11-g55mqq95,EMSL 38 BARR_Oaf_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_39_BLAN_Ap1_POST_NotGr_MST_33.raw,nmdc:bsm-11-0n65yd98,EMSL 39 BLAN_Ap1_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_4_BONA_Oea_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-447q1c62,EMSL 4 BONA_Oea_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_40_BONA_Oea_POST_NotGr_MST_33.raw,nmdc:bsm-11-89sqhh96,EMSL 40 BONA_Oea_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_41_CLBJ_A1_POST_NotGr_MST_33.raw,nmdc:bsm-11-2cj4cf88,EMSL 41 CLBJ_A1_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_42_CPER_A1_POST_NotGr_MST_33.raw,nmdc:bsm-11-9hpkqy23,EMSL 42 CPER_A1_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_43_DCFS_A1_POST_NotGr_MST_33.raw,nmdc:bsm-11-mzz92d33,EMSL 43 DCFS_A1_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_44_DELA_A_POST_NotGr_MST_33.raw,nmdc:bsm-11-zjb1z714,EMSL 44 DELA_A_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_45_DSNY_A_POST_NotGr_MST_33.raw,nmdc:bsm-11-8bg8gj60,EMSL 45 DSNY_A_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_46_GRSM_A_POST_NotGr_MST_33.raw,nmdc:bsm-11-262q3j19,EMSL 46 GRSM_A_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_47_HEAL_Oae_POST_NotGr_MST_33.raw,nmdc:bsm-11-56ck4y26,EMSL 47 HEAL_Oae_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_48_JORN_Ak_POST_NotGr_MST_33.raw,nmdc:bsm-11-ypsg5973,EMSL 48 JORN_Ak_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_49_KONZ_A1_POST_NotGr_MST_33.raw,nmdc:bsm-11-8e8v8k74,EMSL 49 KONZ_A1_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_5_CLBJ_A1_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-hb183j67,EMSL 5 CLBJ_A1_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_50_MLBS_A_POST_NotGr_MST_33.raw,nmdc:bsm-11-0vgkpt58,EMSL 50 MLBS_A_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_51_MOAB_A_POST_NotGr_MST_33.raw,nmdc:bsm-11-aw9xpa90,EMSL 51 MOAB_A_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_52_NGPR_A_POST_NotGr_MST_33.raw,nmdc:bsm-11-v2kqzp11,EMSL 52 NGPR_A_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_53_NIWO_A_POST_NotGr_MST_33.raw,nmdc:bsm-11-1mgzn748,EMSL 53 NIWO_A_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_54_OSBS_A_POST_NotGr_MST_33.raw,nmdc:bsm-11-6m5pgr13,EMSL 54 OSBS_A_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_55_RMNP_A1_POST_NotGr_MST_33.raw,nmdc:bsm-11-7dmzve23,EMSL 55 RMNP_A1_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_56_SERC_A_POST_NotGr_MST_33.raw,nmdc:bsm-11-zd1wbz45,EMSL 56 SERC_A_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_57_SJER_A_POST_NotGr_MST_33.raw,nmdc:bsm-11-ddcg6623,EMSL 57 SJER_A_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_58_SOAP_A_POST_NotGr_MST_33.raw,nmdc:bsm-11-ybyjz464,EMSL 58 SOAP_A_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_59_STEI_A1_POST_NotGr_MST_33.raw,nmdc:bsm-11-kvxpkn12,EMSL 59 STEI_A1_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_6_CPER_A1_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-kfxsah36,EMSL 6 CPER_A1_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_60_TALL_A1_POST_NotGr_MST_33.raw,nmdc:bsm-11-bm3k2w07,EMSL 60 TALL_A1_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_61_TREE_A1_POST_NotGr_MST_33.raw,nmdc:bsm-11-8qr96b28,EMSL 61 TREE_A1_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_62_UNDE_A_POST_NotGr_MST_33.raw,nmdc:bsm-11-8gy0dx46,EMSL 62 UNDE_A_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_63_WREF_A1_POST_NotGr_MST_33.raw,nmdc:bsm-11-bm60ch89,EMSL 63 WREF_A1_POST_NotGr_MST_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_64_ABBY_A_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-3ekzh153,EMSL 64 ABBY_A_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_65_BARR_Oaf_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-kag46n94,EMSL 65 BARR_Oaf_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_66_BLAN_Ap1_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-kh27cs78,EMSL 66 BLAN_Ap1_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_67_BONA_Oea_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-x462mz30,EMSL 67 BONA_Oea_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_68_CLBJ_A1_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-ea81mj44,EMSL 68 CLBJ_A1_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_69_CPER_A1_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-fs0nam69,EMSL 69 CPER_A1_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_7_DCFS_A1_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-jv4z8645,EMSL 7 DCFS_A1_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_70_DCFS_A1_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-mt7hs697,EMSL 70 DCFS_A1_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_71_DELA_A_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-hmwb5933,EMSL 71 DELA_A_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_72_DSNY_A_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-pywm3v18,EMSL 72 DSNY_A_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_73_GRSM_A_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-rgvr4244,EMSL 73 GRSM_A_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_74-HEAL_Oae_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-0545zh73,EMSL 74 HEAL_Oae_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_75_JORN_Ak_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-w1s6zj21,EMSL 75 JORN_Ak_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_76_KONZ_A1_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-rn50jw68,EMSL 76 KONZ_A1_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_77_MLBS_A_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-pw5qbt83,EMSL 77 MLBS_A_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_78_MOAB_A_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-f744kg86,EMSL 78 MOAB_A_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_79_NGPR_A_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-feb57406,EMSL 79 NGPR_A_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_8_DELA_A_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-2a214q05,EMSL 8 DELA_A_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_80_NIWO_A_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-srrzgw96,EMSL 80 NIWO_A_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_81_OSBS_A_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-k3ms3q32,EMSL 81 OSBS_A_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_82_RMNP_A1_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-jexdz609,EMSL 82 RMNP_A1_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_83_SERC_A_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-2aew5811,EMSL 83 SERC_A_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_84_SJER_A_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-1nkycf30,EMSL 84 SJER_A_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_85_SOAP_A_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-anhff417,EMSL 85 SOAP_A_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_86_STEI_A1_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-jwsqte26,EMSL 86 STEI_A1_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_87_TALL_A1_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-f3ebmn35,EMSL 87 TALL_A1_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_88_TREE_A1_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-ha7xvb59,EMSL 88 TREE_A1_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_89_UNDE_A_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-c71sq339,EMSL 89 UNDE_A_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_9_DSNY_A_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-1fcma647,EMSL 9 DSNY_A_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_90_WREF_A1_POST_NotGr_MSTplus5_33.raw,nmdc:bsm-11-g8qs8k06,EMSL 90 WREF_A1_POST_NotGr_MST+5_33,GCMSmetab,high,ProcessedSample2_GCMS
Miesel_60009_01_ABBY_A_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9009.raw,nmdc:bsm-11-xjd8t932,EMSL 1 ABBY_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_01_ABBY_A_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9113.raw,nmdc:bsm-11-xjd8t932,EMSL 1 ABBY_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_01_ABBY_A_PRE_Met_SPE_r1_300SA_IATp03_9286.raw,nmdc:bsm-11-xjd8t932,EMSL 1 ABBY_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_01_ABBY_A_PRE_Met_SPE_r2_300SA_IATp03_9559.raw,nmdc:bsm-11-xjd8t932,EMSL 1 ABBY_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_02_BARR_Oaf_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9049.raw,nmdc:bsm-11-pmcm6s22,EMSL 2 BARR_Oaf_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_02_BARR_Oaf_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9119.raw,nmdc:bsm-11-pmcm6s22,EMSL 2 BARR_Oaf_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_02_BARR_Oaf_PRE_Met_SPE_r1_300SA_IATp03_9274.raw,nmdc:bsm-11-pmcm6s22,EMSL 2 BARR_Oaf_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_02_BARR_Oaf_PRE_Met_SPE_r2_300SA_IATp03_9608.raw,nmdc:bsm-11-pmcm6s22,EMSL 2 BARR_Oaf_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_03_BLAN_Ap1_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9027.raw,nmdc:bsm-11-dgpxax84,EMSL 3 BLAN_Ap1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_03_BLAN_Ap1_PRE_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9092.raw,nmdc:bsm-11-dgpxax84,EMSL 3 BLAN_Ap1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_03_BLAN_Ap1_PRE_Met_SPE_r1_300SA_IATp03_9247.raw,nmdc:bsm-11-dgpxax84,EMSL 3 BLAN_Ap1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_03_BLAN_Ap1_PRE_Met_SPE_r2_300SA_IATp03_9556.raw,nmdc:bsm-11-dgpxax84,EMSL 3 BLAN_Ap1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_04_BONA_Oea_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9004.raw,nmdc:bsm-11-447q1c62,EMSL 4 BONA_Oea_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_04_BONA_Oea_PRE_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9103.raw,nmdc:bsm-11-447q1c62,EMSL 4 BONA_Oea_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_04_BONA_Oea_PRE_Met_SPE_r1_300SA_IATp03_9250.raw,nmdc:bsm-11-447q1c62,EMSL 4 BONA_Oea_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_04_BONA_Oea_PRE_Met_SPE_r2_300SA_IATp03_9596.raw,nmdc:bsm-11-447q1c62,EMSL 4 BONA_Oea_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_05_CLBJ_A1_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9013.raw,nmdc:bsm-11-hb183j67,EMSL 5 CLBJ_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_05_CLBJ_A1_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9150.raw,nmdc:bsm-11-hb183j67,EMSL 5 CLBJ_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_05_CLBJ_A1_PRE_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9238.raw,nmdc:bsm-11-hb183j67,EMSL 5 CLBJ_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_05_CLBJ_A1_PRE_Met_SPE_r2_300SA_IATp03_9621.raw,nmdc:bsm-11-hb183j67,EMSL 5 CLBJ_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_06_CPER_A1_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9025.raw,nmdc:bsm-11-kfxsah36,EMSL 6 CPER_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_06_CPER_A1_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9120.raw,nmdc:bsm-11-kfxsah36,EMSL 6 CPER_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_06_CPER_A1_PRE_Met_SPE_r1_300SA_IATp03_9249.raw,nmdc:bsm-11-kfxsah36,EMSL 6 CPER_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_06_CPER_A1_PRE_Met_SPE_r2_300SA_IATp03_9555.raw,nmdc:bsm-11-kfxsah36,EMSL 6 CPER_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_07_DCFS_A1_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_8987.raw,nmdc:bsm-11-jv4z8645,EMSL 7 DCFS_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_07_DCFS_A1_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9121.raw,nmdc:bsm-11-jv4z8645,EMSL 7 DCFS_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_07_DCFS_A1_PRE_Met_SPE_r1_300SA_IATp03_9255.raw,nmdc:bsm-11-jv4z8645,EMSL 7 DCFS_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_07_DCFS_A1_PRE_Met_SPE_r2_300SA_IATp03_9588.raw,nmdc:bsm-11-jv4z8645,EMSL 7 DCFS_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_08_DELA_A_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9016.raw,nmdc:bsm-11-2a214q05,EMSL 8 DELA_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_08_DELA_A_PRE_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9087.raw,nmdc:bsm-11-2a214q05,EMSL 8 DELA_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_08_DELA_A_PRE_Met_SPE_r1_300SA_IATp03_9246.raw,nmdc:bsm-11-2a214q05,EMSL 8 DELA_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_08_DELA_A_PRE_Met_SPE_r2_300SA_IATp03_9580.raw,nmdc:bsm-11-2a214q05,EMSL 8 DELA_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_09_DSNY_A_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9006.raw,nmdc:bsm-11-1fcma647,EMSL 9 DSNY_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_09_DSNY_A_PRE_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9100.raw,nmdc:bsm-11-1fcma647,EMSL 9 DSNY_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_09_DSNY_A_PRE_Met_SPE_r1_300SA_IATp03_9248.raw,nmdc:bsm-11-1fcma647,EMSL 9 DSNY_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_09_DSNY_A_PRE_Met_SPE_r2_300SA_IATp03_9625.raw,nmdc:bsm-11-1fcma647,EMSL 9 DSNY_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_10_GRSM_A_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9050.raw,nmdc:bsm-11-v9wwsa76,EMSL 10 GRSM_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_10_GRSM_A_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9114.raw,nmdc:bsm-11-v9wwsa76,EMSL 10 GRSM_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_10_GRSM_A_PRE_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9180.raw,nmdc:bsm-11-v9wwsa76,EMSL 10 GRSM_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_10_GRSM_A_PRE_Met_SPE_r2_300SA_IATp03_9560.raw,nmdc:bsm-11-v9wwsa76,EMSL 10 GRSM_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_11_HEAL_Oae_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_8999.raw,nmdc:bsm-11-57n0am19,EMSL 11 HEAL_Oae_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_11_HEAL_Oae_PRE_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9093.raw,nmdc:bsm-11-57n0am19,EMSL 11 HEAL_Oae_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_11_HEAL_Oae_PRE_Met_SPE_r1_300SA_IATp03_9285.raw,nmdc:bsm-11-57n0am19,EMSL 11 HEAL_Oae_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_11_HEAL_Oae_PRE_Met_SPE_r2_300SA_IATp03_9631.raw,nmdc:bsm-11-57n0am19,EMSL 11 HEAL_Oae_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_12_JORN_Ak_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9062.raw,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_12_JORN_Ak_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9147.raw,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_12_JORN_Ak_PRE_Met_SPE_r1_300SA_IATp03_9273.raw,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_12_JORN_Ak_PRE_Met_SPE_r2_300SA_IATp03_9610.raw,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
