raw_data_identifier,biosample_id,biosample_name,match_confidence,processedsample_placeholder,material_processing_protocol_id
1000S_PETF_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_93_1_3450.zip,nmdc:bsm-11-g06qhv26,1000 soils - PETF_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_PETF_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_53_1_3410.zip,nmdc:bsm-11-g06qhv26,1000 soils - PETF_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_PETF_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_139_1_3496.zip,nmdc:bsm-11-g06qhv26,1000 soils - PETF_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_PETF_FTMS_SPE_TOP_3_run1_Fir_22Apr22_300SA_p01_32_1_3389.zip,nmdc:bsm-11-g06qhv26,1000 soils - PETF_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_PETF_FTMS_SPE_TOP_3_run2_Fir_22Apr22_300SA_p01_140_1_3497.zip,nmdc:bsm-11-g06qhv26,1000 soils - PETF_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_PHTU_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_54_1_3411.zip,nmdc:bsm-11-bd3azw68,1000 soils - PHTU_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_PHTU_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_120_1_3477.zip,nmdc:bsm-11-bd3azw68,1000 soils - PHTU_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_PHTU_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_17_1_3374.zip,nmdc:bsm-11-bd3azw68,1000 soils - PHTU_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_PHTU_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_100_1_3457.zip,nmdc:bsm-11-bd3azw68,1000 soils - PHTU_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_PHTU_FTMS_SPE_BTM_3_run1_Fir_22Apr22_300SA_p01_1_1_3347.zip,nmdc:bsm-11-bd3azw68,1000 soils - PHTU_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_PHTU_FTMS_SPE_BTM_3_run2_Fir_22Apr22_300SA_p01_83_1_3440.zip,nmdc:bsm-11-bd3azw68,1000 soils - PHTU_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_PHTU_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_34_1_3391.zip,nmdc:bsm-11-a8rwnz97,1000 soils - PHTU_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_PHTU_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_147_1_3504.zip,nmdc:bsm-11-a8rwnz97,1000 soils - PHTU_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_PHTU_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_1_1_3343.zip,nmdc:bsm-11-a8rwnz97,1000 soils - PHTU_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_PHTU_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_70_1_3427.zip,nmdc:bsm-11-a8rwnz97,1000 soils - PHTU_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_PHTU_FTMS_SPE_TOP_3_run1_Fir_22Apr22_300SA_p01_1_1_3358.zip,nmdc:bsm-11-a8rwnz97,1000 soils - PHTU_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_PHTU_FTMS_SPE_TOP_3_run2_Fir_22Apr22_300SA_p01_103_1_3460.zip,nmdc:bsm-11-a8rwnz97,1000 soils - PHTU_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_PPRH_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_7_1_3364.zip,nmdc:bsm-11-44a6bw30,1000 soils - PPRH_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_PPRH_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_106_1_3463.zip,nmdc:bsm-11-44a6bw30,1000 soils - PPRH_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_PPRH_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_1_1_3351.zip,nmdc:bsm-11-44a6bw30,1000 soils - PPRH_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_PPRH_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_74_1_3431.zip,nmdc:bsm-11-44a6bw30,1000 soils - PPRH_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_PPRH_FTMS_SPE_BTM_3_run1_Fir_25Apr22_300SA_p01_1_1_3516.zip,nmdc:bsm-11-44a6bw30,1000 soils - PPRH_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_PPRH_FTMS_SPE_BTM_3_run2_Fir_26Apr22_300SA_p01_3_1_3594.zip,nmdc:bsm-11-44a6bw30,1000 soils - PPRH_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_PPRH_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_1_1_3344.zip,nmdc:bsm-11-c4h97147,1000 soils - PPRH_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_PPRH_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_76_1_3433.zip,nmdc:bsm-11-c4h97147,1000 soils - PPRH_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_PPRH_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_1_1_3353.zip,nmdc:bsm-11-c4h97147,1000 soils - PPRH_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_PPRH_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_63_1_3420.zip,nmdc:bsm-11-c4h97147,1000 soils - PPRH_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_PPRH_FTMS_SPE_TOP_3_run1_Fir_25Apr22_300SA_p01_1_1_3524.zip,nmdc:bsm-11-c4h97147,1000 soils - PPRH_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_PPRH_FTMS_SPE_TOP_3_run2_Fir_26Apr22_300SA_p01_1_1_3592.zip,nmdc:bsm-11-c4h97147,1000 soils - PPRH_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_PRS1_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_1_1_3355.zip,nmdc:bsm-11-2prjdm84,1000 soils - PRS1_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_PRS1_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_86_1_3443.zip,nmdc:bsm-11-2prjdm84,1000 soils - PRS1_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_PRS1_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_44_1_3401.zip,nmdc:bsm-11-2prjdm84,1000 soils - PRS1_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_PRS1_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_136_1_3493.zip,nmdc:bsm-11-2prjdm84,1000 soils - PRS1_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_PRS1_FTMS_SPE_BTM_3_run1_Fir_22Apr22_300SA_p01_18_1_3375.zip,nmdc:bsm-11-2prjdm84,1000 soils - PRS1_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_PRS1_FTMS_SPE_BTM_3_run2_Fir_22Apr22_300SA_p01_94_1_3451.zip,nmdc:bsm-11-2prjdm84,1000 soils - PRS1_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_PRS1_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_8_1_3365.zip,nmdc:bsm-11-vwa8en18,1000 soils - PRS1_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_PRS1_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_112_1_3469.zip,nmdc:bsm-11-vwa8en18,1000 soils - PRS1_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_PRS1_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_51_1_3408.zip,nmdc:bsm-11-vwa8en18,1000 soils - PRS1_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_PRS1_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_130_1_3487.zip,nmdc:bsm-11-vwa8en18,1000 soils - PRS1_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_PRS1_FTMS_SPE_TOP_3_run1_Fir_22Apr22_300SA_p01_1_1_3342.zip,nmdc:bsm-11-vwa8en18,1000 soils - PRS1_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_PRS1_FTMS_SPE_TOP_3_run2_Fir_22Apr22_300SA_p01_65_1_3422.zip,nmdc:bsm-11-vwa8en18,1000 soils - PRS1_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_PRS2_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_2_1_3359.zip,nmdc:bsm-11-y7nhh683,1000 soils - PRS2_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_PRS2_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_114_1_3471.zip,nmdc:bsm-11-y7nhh683,1000 soils - PRS2_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_PRS2_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_33_1_3390.zip,nmdc:bsm-11-y7nhh683,1000 soils - PRS2_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_PRS2_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_142_1_3499.zip,nmdc:bsm-11-y7nhh683,1000 soils - PRS2_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_PRS2_FTMS_SPE_BTM_3_run1_Fir_22Apr22_300SA_p01_20_1_3377.zip,nmdc:bsm-11-y7nhh683,1000 soils - PRS2_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_PRS2_FTMS_SPE_BTM_3_run2_Fir_22Apr22_300SA_p01_105_1_3462.zip,nmdc:bsm-11-y7nhh683,1000 soils - PRS2_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_PRS2_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_1_1_3354.zip,nmdc:bsm-11-2d3eam48,1000 soils - PRS2_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_PRS2_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_72_1_3429.zip,nmdc:bsm-11-2d3eam48,1000 soils - PRS2_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_PRS2_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_43_1_3400.zip,nmdc:bsm-11-2d3eam48,1000 soils - PRS2_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_PRS2_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_145_1_3502.zip,nmdc:bsm-11-2d3eam48,1000 soils - PRS2_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_PRS2_FTMS_SPE_TOP_3_run1_Fir_22Apr22_300SA_p01_31_1_3388.zip,nmdc:bsm-11-2d3eam48,1000 soils - PRS2_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_PRS2_FTMS_SPE_TOP_3_run2_Fir_22Apr22_300SA_p01_124_1_3481.zip,nmdc:bsm-11-2d3eam48,1000 soils - PRS2_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_RMNP_FTMS_SPE_BTM_1_31Oct22_Mag_300SA_p025_131_1_7144.zip,nmdc:bsm-11-npatbg96,1000 soils - RMNP_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_RMNP_FTMS_SPE_BTM_2_31Oct22_Mag_300SA_p025_173_1_7186.zip,nmdc:bsm-11-npatbg96,1000 soils - RMNP_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_RMNP_FTMS_SPE_BTM_3_31Oct22_Mag_300SA_p025_152_1_7165.zip,nmdc:bsm-11-npatbg96,1000 soils - RMNP_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_RMNP_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_208_1_7221.zip,nmdc:bsm-11-m5r9dm16,1000 soils - RMNP_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_RMNP_FTMS_SPE_TOP_2_02Nov22_Mag_300SA_p025_123_1_7238.zip,nmdc:bsm-11-m5r9dm16,1000 soils - RMNP_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_RMNP_FTMS_SPE_TOP_3_01Nov22_Mag_300SA_p025_192_1_7205.zip,nmdc:bsm-11-m5r9dm16,1000 soils - RMNP_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_SCBI_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_66_1_6979.zip,nmdc:bsm-11-zjt5e859,1000 soils - SCBI_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_SCBI_FTMS_SPE_BTM_2_25Oct22_Mag_300SA_p025_100_1_7013.zip,nmdc:bsm-11-zjt5e859,1000 soils - SCBI_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_SCBI_FTMS_SPE_BTM_3_25Oct22_Mag_300SA_p025_89_1_7002.zip,nmdc:bsm-11-zjt5e859,1000 soils - SCBI_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_SCBI_FTMS_SPE_TOP_1_31Oct22_Mag_300SA_p025_162_1_7175.zip,nmdc:bsm-11-7sda8g90,1000 soils - SCBI_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_SCBI_FTMS_SPE_TOP_2_31Oct22_Mag_300SA_p025_174_1_7187.zip,nmdc:bsm-11-7sda8g90,1000 soils - SCBI_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_SCBI_FTMS_SPE_TOP_3_31Oct22_Mag_300SA_p025_145_1_7158.zip,nmdc:bsm-11-7sda8g90,1000 soils - SCBI_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_SERC_FTMS_SPE_BTM_1_01Nov22_Mag_300SA_p025_195_1_7208.zip,nmdc:bsm-11-q5dajv38,1000 soils - SERC_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_SERC_FTMS_SPE_BTM_2_25Oct22_Mag_300SA_p025_56_1_6969.zip,nmdc:bsm-11-q5dajv38,1000 soils - SERC_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_SERC_FTMS_SPE_BTM_3_25Oct22_Mag_300SA_p025_108_1_7021.zip,nmdc:bsm-11-q5dajv38,1000 soils - SERC_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_SERC_FTMS_SPE_TOP_1_25Oct22_Mag_300SA_p025_75_1_6988.zip,nmdc:bsm-11-nwqccy07,1000 soils - SERC_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_SERC_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_38_1_6951.zip,nmdc:bsm-11-nwqccy07,1000 soils - SERC_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_SERC_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_48_1_6961.zip,nmdc:bsm-11-nwqccy07,1000 soils - SERC_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_SJER_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_113_1_7026.zip,nmdc:bsm-11-r4kd3451,1000 soils - SJER_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_SJER_FTMS_SPE_BTM_2_31Oct22_Mag_300SA_p025_168_1_7181.zip,nmdc:bsm-11-r4kd3451,1000 soils - SJER_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_SJER_FTMS_SPE_BTM_3_rr_28Oct22_Mag_300SA_p025_144_1_7057.zip,nmdc:bsm-11-r4kd3451,1000 soils - SJER_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_SJER_FTMS_SPE_TOP_1_02Nov22_Mag_300SA_p025_134_1_7249.zip,nmdc:bsm-11-rj9cx429,1000 soils - SJER_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_SJER_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_86_1_6999.zip,nmdc:bsm-11-rj9cx429,1000 soils - SJER_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_SJER_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_97_1_7010.zip,nmdc:bsm-11-rj9cx429,1000 soils - SJER_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_SOAP_FTMS_SPE_BTM_1_02Nov22_Mag_300SA_p025_125_1_7240.zip,nmdc:bsm-11-25tpde62,1000 soils - SOAP_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_SOAP_FTMS_SPE_BTM_2_01Nov22_Mag_300SA_p025_188_1_7201.zip,nmdc:bsm-11-25tpde62,1000 soils - SOAP_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_SOAP_FTMS_SPE_BTM_3_31Oct22_Mag_300SA_p025_157_1_7170.zip,nmdc:bsm-11-25tpde62,1000 soils - SOAP_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_SOAP_FTMS_SPE_TOP_1_02Nov22_Mag_300SA_p025_137_1_7252.zip,nmdc:bsm-11-z5ph3n23,1000 soils - SOAP_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_SOAP_FTMS_SPE_TOP_2_31Oct22_Mag_300SA_p025_126_1_7139.zip,nmdc:bsm-11-z5ph3n23,1000 soils - SOAP_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_SOAP_FTMS_SPE_TOP_3_31Oct22_Mag_300SA_p025_134_1_7147.zip,nmdc:bsm-11-z5ph3n23,1000 soils - SOAP_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_SRER_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_116_1_7029.zip,nmdc:bsm-11-fksna229,1000 soils - SRER_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_SRER_FTMS_SPE_BTM_2_01Nov22_Mag_300SA_p025_210_1_7223.zip,nmdc:bsm-11-fksna229,1000 soils - SRER_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_SRER_FTMS_SPE_BTM_3_rr_28Oct22_Mag_300SA_p025_146_1_7059.zip,nmdc:bsm-11-fksna229,1000 soils - SRER_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_SRER_FTMS_SPE_TOP_1_25Oct22_Mag_300SA_p025_52_1_6965.zip,nmdc:bsm-11-dcb3xd58,1000 soils - SRER_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_SRER_FTMS_SPE_TOP_2_rr_28Oct22_Mag_300SA_p025_143_1_7056.zip,nmdc:bsm-11-dcb3xd58,1000 soils - SRER_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_SRER_FTMS_SPE_TOP_3_rr_28Oct22_Mag_300SA_p025_125_1_7038.zip,nmdc:bsm-11-dcb3xd58,1000 soils - SRER_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_SRR1_FTMS_SPE_BTM_1_31Oct22_Mag_300SA_p025_132_1_7145.zip,nmdc:bsm-11-s14s3085,1000 soils - SRR1_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_SRR1_FTMS_SPE_BTM_2_31Oct22_Mag_300SA_p025_178_1_7191.zip,nmdc:bsm-11-s14s3085,1000 soils - SRR1_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_SRR1_FTMS_SPE_BTM_3_31Oct22_Mag_300SA_p025_127_1_7140.zip,nmdc:bsm-11-s14s3085,1000 soils - SRR1_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_SRR1_FTMS_SPE_TOP_1_25Oct22_Mag_300SA_p025_82_1_6995.zip,nmdc:bsm-11-yev21n31,1000 soils - SRR1_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_SRR1_FTMS_SPE_TOP_2_02Nov22_Mag_300SA_p025_128_1_7243.zip,nmdc:bsm-11-yev21n31,1000 soils - SRR1_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_SRR1_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_98_1_7011.zip,nmdc:bsm-11-yev21n31,1000 soils - SRR1_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_TALL_FTMS_SPE_BTM_1_31Oct22_Mag_300SA_p025_160_1_7173.zip,nmdc:bsm-11-376z9r79,1000 soils - TALL_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_TALL_FTMS_SPE_BTM_2_25Oct22_Mag_300SA_p025_104_1_7017.zip,nmdc:bsm-11-376z9r79,1000 soils - TALL_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_TALL_FTMS_SPE_BTM_3_rr_28Oct22_Mag_300SA_p025_142_1_7055.zip,nmdc:bsm-11-376z9r79,1000 soils - TALL_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_TALL_FTMS_SPE_TOP_1_25Oct22_Mag_300SA_p025_74_1_6987.zip,nmdc:bsm-11-mm5fdy46,1000 soils - TALL_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_TALL_FTMS_SPE_TOP_2_31Oct22_Mag_300SA_p025_142_1_7155.zip,nmdc:bsm-11-mm5fdy46,1000 soils - TALL_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_TALL_FTMS_SPE_TOP_3_01Nov22_Mag_300SA_p025_220_1_7233.zip,nmdc:bsm-11-mm5fdy46,1000 soils - TALL_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_UKFS_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_59_1_6972.zip,nmdc:bsm-11-fftxqt61,1000 soils - UKFS_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_UKFS_FTMS_SPE_BTM_2_rr_28Oct22_Mag_300SA_p025_145_1_7058.zip,nmdc:bsm-11-fftxqt61,1000 soils - UKFS_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_UKFS_FTMS_SPE_BTM_2b_25Oct22_Mag_300SA_p025_40_1_6953.zip,nmdc:bsm-11-fftxqt61,1000 soils - UKFS_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_UKFS_FTMS_SPE_BTM_3_rr_28Oct22_Mag_300SA_p025_129_1_7042.zip,nmdc:bsm-11-fftxqt61,1000 soils - UKFS_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_UKFS_FTMS_SPE_TOP_1_rr_28Oct22_Mag_300SA_p025_137_1_7050.zip,nmdc:bsm-11-4fnnr421,1000 soils - UKFS_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_UKFS_FTMS_SPE_TOP_1b_25Oct22_Mag_300SA_p025_73_1_6986.zip,nmdc:bsm-11-4fnnr421,1000 soils - UKFS_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_UKFS_FTMS_SPE_TOP_2_31Oct22_Mag_300SA_p025_170_1_7183.zip,nmdc:bsm-11-4fnnr421,1000 soils - UKFS_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_UKFS_FTMS_SPE_TOP_3_rr_28Oct22_Mag_300SA_p025_123_1_7036.zip,nmdc:bsm-11-4fnnr421,1000 soils - UKFS_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_UT12_FTMS_SPE_BTM_1_rr_28Oct22_Mag_300SA_p025_136_1_7049.zip,nmdc:bsm-11-fmxqm307,1000 soils - UT12_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_UT12_FTMS_SPE_BTM_2_31Oct22_Mag_300SA_p025_148_1_7161.zip,nmdc:bsm-11-fmxqm307,1000 soils - UT12_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_UT12_FTMS_SPE_BTM_3_25Oct22_Mag_300SA_p025_118_1_7031.zip,nmdc:bsm-11-fmxqm307,1000 soils - UT12_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_UT12_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_206_1_7219.zip,nmdc:bsm-11-6rs1b028,1000 soils - UT12_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_UT12_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_93_1_7006.zip,nmdc:bsm-11-6rs1b028,1000 soils - UT12_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_UT12_FTMS_SPE_TOP_3_01Nov22_Mag_300SA_p025_217_1_7230.zip,nmdc:bsm-11-6rs1b028,1000 soils - UT12_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_UT19_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_87_1_7000.zip,nmdc:bsm-11-gbfwa548,1000 soils - UT19_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_UT19_FTMS_SPE_BTM_2_rr_28Oct22_Mag_300SA_p025_130_1_7043.zip,nmdc:bsm-11-gbfwa548,1000 soils - UT19_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_UT19_FTMS_SPE_BTM_3_rr_28Oct22_Mag_300SA_p025_138_1_7051.zip,nmdc:bsm-11-gbfwa548,1000 soils - UT19_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_UT19_FTMS_SPE_TOP_1_25Oct22_Mag_300SA_p025_96_1_7009.zip,nmdc:bsm-11-sahhdp22,1000 soils - UT19_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_UT19_FTMS_SPE_TOP_2_31Oct22_Mag_300SA_p025_163_1_7176.zip,nmdc:bsm-11-sahhdp22,1000 soils - UT19_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_UT19_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_79_1_6992.zip,nmdc:bsm-11-sahhdp22,1000 soils - UT19_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_UT23_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_39_1_6952.zip,nmdc:bsm-11-rj0hae42,1000 soils - UT23_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_UT23_FTMS_SPE_BTM_2_31Oct22_Mag_300SA_p025_144_1_7157.zip,nmdc:bsm-11-rj0hae42,1000 soils - UT23_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_UT23_FTMS_SPE_BTM_3_25Oct22_Mag_300SA_p025_71_1_6984.zip,nmdc:bsm-11-rj0hae42,1000 soils - UT23_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_UT23_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_203_1_7216.zip,nmdc:bsm-11-61kxxa32,1000 soils - UT23_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_UT23_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_119_1_7032.zip,nmdc:bsm-11-61kxxa32,1000 soils - UT23_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_UT23_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_81_1_6994.zip,nmdc:bsm-11-61kxxa32,1000 soils - UT23_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_UT32_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_91_1_7004.zip,nmdc:bsm-11-khmqtg51,1000 soils - UT32_CoreB_BTM,high,ProcessedSample5_NOM,NOM
