raw_data_file_short,biosample_id,biosample.associated_studies,material_processing_type,raw_data_file,processed_data_directory,mass_spec_configuration_name,chromat_configuration_name,execution_resource,instrument_used,file_name,instrument_analysis_end_date,url
5A11_2_63_minich-76-s004-a04.raw,nmdc:bsm-11-ga9sv551,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5A11_2_63_minich-76-s004-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/5A11_2_63_minich-76-s004-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,5A11_2_63_minich-76-s004-a04.raw,2019-02-03T17:49:45Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE5/5A11_2_63_minich-76-s004-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE5%2F5A11_2_63_minich-76-s004-a04.raw&forceDownload=true
3G4_2_59_bittleston-68-s006-a03.raw,nmdc:bsm-11-7gr9e189,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3G4_2_59_bittleston-68-s006-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/3G4_2_59_bittleston-68-s006-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,3G4_2_59_bittleston-68-s006-a03.raw,2019-02-10T07:42:32Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE3and4/3G4_2_59_bittleston-68-s006-a03.rawMSV000083475%2Fraw%2FRAW%2FPLATE3and4%2F3G4_2_59_bittleston-68-s006-a03.raw&forceDownload=true
1E6_2_1_bowen-74-s008-a04.raw,nmdc:bsm-11-9dbj1f74,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1E6_2_1_bowen-74-s008-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/1E6_2_1_bowen-74-s008-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,1E6_2_1_bowen-74-s008-a04.raw,2019-02-06T22:27:09Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE1and2/1E6_2_1_bowen-74-s008-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE1and2%2F1E6_2_1_bowen-74-s008-a04.raw&forceDownload=true
5E9_4_23_mousseau-88-s016-a02.raw,nmdc:bsm-11-j4vzev92,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5E9_4_23_mousseau-88-s016-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/5E9_4_23_mousseau-88-s016-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,5E9_4_23_mousseau-88-s016-a02.raw,2019-02-04T06:04:43Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE5/5E9_4_23_mousseau-88-s016-a02.rawMSV000083475%2Fraw%2FRAW%2FPLATE5%2F5E9_4_23_mousseau-88-s016-a02.raw&forceDownload=true
3B8_6_15_palenik-42-s018-a02.raw,nmdc:bsm-11-6ptnxv16,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3B8_6_15_palenik-42-s018-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/3B8_6_15_palenik-42-s018-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,3B8_6_15_palenik-42-s018-a02.raw,2019-02-09T18:29:32Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE3and4/3B8_6_15_palenik-42-s018-a02.rawMSV000083475%2Fraw%2FRAW%2FPLATE3and4%2F3B8_6_15_palenik-42-s018-a02.raw&forceDownload=true
7H10_8_80_song-51-s004-a04.raw,nmdc:bsm-11-55g32030,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7H10_8_80_song-51-s004-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/7H10_8_80_song-51-s004-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,7H10_8_80_song-51-s004-a04.raw,2019-02-05T23:29:16Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE7/7H10_8_80_song-51-s004-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE7%2F7H10_8_80_song-51-s004-a04.raw&forceDownload=true
4G1_7_22_thomas-18-s026-a03.raw,nmdc:bsm-11-ty9ffn50,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4G1_7_22_thomas-18-s026-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/4G1_7_22_thomas-18-s026-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,4G1_7_22_thomas-18-s026-a03.raw,2019-02-11T20:20:42Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE3and4/4G1_7_22_thomas-18-s026-a03.rawMSV000083475%2Fraw%2FRAW%2FPLATE3and4%2F4G1_7_22_thomas-18-s026-a03.raw&forceDownload=true
7E7_8_47_song-52-s001-a04.raw,nmdc:bsm-11-s3g99n31,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7E7_8_47_song-52-s001-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/7E7_8_47_song-52-s001-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,7E7_8_47_song-52-s001-a04.raw,2019-02-05T13:12:26Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE7/7E7_8_47_song-52-s001-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE7%2F7E7_8_47_song-52-s001-a04.raw&forceDownload=true
2B7_3_59_king-27-s007-a04.raw,nmdc:bsm-11-3ekef286,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2B7_3_59_king-27-s007-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/2B7_3_59_king-27-s007-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,2B7_3_59_king-27-s007-a04.raw,2019-02-06T20:36:11Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE1and2/2B7_3_59_king-27-s007-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE1and2%2F2B7_3_59_king-27-s007-a04.raw&forceDownload=true
7G1_8_62_song-53-s011-a04.raw,nmdc:bsm-11-tj5aaa15,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7G1_8_62_song-53-s011-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/7G1_8_62_song-53-s011-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,7G1_8_62_song-53-s011-a04.raw,2019-02-05T18:14:22Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE7/7G1_8_62_song-53-s011-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE7%2F7G1_8_62_song-53-s011-a04.raw&forceDownload=true
5D12_4_5_mousseau-88-s017-a02.raw,nmdc:bsm-11-qe7jxj40,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5D12_4_5_mousseau-88-s017-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/5D12_4_5_mousseau-88-s017-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,5D12_4_5_mousseau-88-s017-a02.raw,2019-02-04T04:04:03Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE5/5D12_4_5_mousseau-88-s017-a02.rawMSV000083475%2Fraw%2FRAW%2FPLATE5%2F5D12_4_5_mousseau-88-s017-a02.raw&forceDownload=true
5A1_2_2_angenent-65-s001-a04.raw,nmdc:bsm-11-qmwnwj94,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5A1_2_2_angenent-65-s001-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/5A1_2_2_angenent-65-s001-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,5A1_2_2_angenent-65-s001-a04.raw,2019-02-03T16:02:15Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE5/5A1_2_2_angenent-65-s001-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE5%2F5A1_2_2_angenent-65-s001-a04.raw&forceDownload=true
7F8_8_58_song-52-s008-a04.raw,nmdc:bsm-11-7gazy832,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7F8_8_58_song-52-s008-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/7F8_8_58_song-52-s008-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,7F8_8_58_song-52-s008-a04.raw,2019-02-05T16:37:00Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE7/7F8_8_58_song-52-s008-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE7%2F7F8_8_58_song-52-s008-a04.raw&forceDownload=true
6E7_7_32_distel-72-s011-a04.raw,nmdc:bsm-11-782xf659,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6E7_7_32_distel-72-s011-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/6E7_7_32_distel-72-s011-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,6E7_7_32_distel-72-s011-a04.raw,2019-02-03T12:36:25Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE6/6E7_7_32_distel-72-s011-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE6%2F6E7_7_32_distel-72-s011-a04.raw&forceDownload=true
3F4_2_25_uren-82-s008-a04.raw,nmdc:bsm-11-bdv19h20,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3F4_2_25_uren-82-s008-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/3F4_2_25_uren-82-s008-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,3F4_2_25_uren-82-s008-a04.raw,2019-02-10T10:57:38Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE3and4/3F4_2_25_uren-82-s008-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE3and4%2F3F4_2_25_uren-82-s008-a04.raw&forceDownload=true
3A8_6_4_tait-77-s006-a03.raw,nmdc:bsm-11-gq705x76,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3A8_6_4_tait-77-s006-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/3A8_6_4_tait-77-s006-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,3A8_6_4_tait-77-s006-a03.raw,2019-02-09T22:51:55Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE3and4/3A8_6_4_tait-77-s006-a03.rawMSV000083475%2Fraw%2FRAW%2FPLATE3and4%2F3A8_6_4_tait-77-s006-a03.raw&forceDownload=true
7H5_8_76_song-52-s015-a04.raw,nmdc:bsm-11-ymzd2846,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7H5_8_76_song-52-s015-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/7H5_8_76_song-52-s015-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,7H5_8_76_song-52-s015-a04.raw,2019-02-05T22:22:08Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE7/7H5_8_76_song-52-s015-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE7%2F7H5_8_76_song-52-s015-a04.raw&forceDownload=true
7H8_8_78_song-52-s014-a04.raw,nmdc:bsm-11-hme5g481,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7H8_8_78_song-52-s014-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/7H8_8_78_song-52-s014-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,7H8_8_78_song-52-s014-a04.raw,2019-02-05T23:02:25Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE7/7H8_8_78_song-52-s014-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE7%2F7H8_8_78_song-52-s014-a04.raw&forceDownload=true
7G4_8_64_song-51-s003-a04.raw,nmdc:bsm-11-gcsx0607,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7G4_8_64_song-51-s003-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/7G4_8_64_song-51-s003-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,7G4_8_64_song-51-s003-a04.raw,2019-02-05T18:54:32Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE7/7G4_8_64_song-51-s003-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE7%2F7G4_8_64_song-51-s003-a04.raw&forceDownload=true
2D6_4_47_rohwer-85-s022-a04.raw,nmdc:bsm-11-tvj2jd07,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2D6_4_47_rohwer-85-s022-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/2D6_4_47_rohwer-85-s022-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,2D6_4_47_rohwer-85-s022-a04.raw,2019-02-07T11:59:56Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE1and2/2D6_4_47_rohwer-85-s022-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE1and2%2F2D6_4_47_rohwer-85-s022-a04.raw&forceDownload=true
3E4_2_5_bittleston-68-s014-a03.raw,nmdc:bsm-11-04z8tj85,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3E4_2_5_bittleston-68-s014-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/3E4_2_5_bittleston-68-s014-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,3E4_2_5_bittleston-68-s014-a03.raw,2019-02-10T05:41:45Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE3and4/3E4_2_5_bittleston-68-s014-a03.rawMSV000083475%2Fraw%2FRAW%2FPLATE3and4%2F3E4_2_5_bittleston-68-s014-a03.raw&forceDownload=true
1H8_3_22_mayer-33-s003-a04.raw,nmdc:bsm-11-9618bz78,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1H8_3_22_mayer-33-s003-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/1H8_3_22_mayer-33-s003-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,1H8_3_22_mayer-33-s003-a04.raw,2019-02-06T14:12:41Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE1and2/1H8_3_22_mayer-33-s003-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE1and2%2F1H8_3_22_mayer-33-s003-a04.raw&forceDownload=true
7E8_8_48_song-52-s009-a04.raw,nmdc:bsm-11-k9695473,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7E8_8_48_song-52-s009-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/7E8_8_48_song-52-s009-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,7E8_8_48_song-52-s009-a04.raw,2019-02-05T13:25:50Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE7/7E8_8_48_song-52-s009-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE7%2F7E8_8_48_song-52-s009-a04.raw&forceDownload=true
4H9_7_46_thomas-18-s020-a01.raw,nmdc:bsm-11-8xmhwv31,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4H9_7_46_thomas-18-s020-a01.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/4H9_7_46_thomas-18-s020-a01.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,4H9_7_46_thomas-18-s020-a01.raw,2019-02-11T22:59:54Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE3and4/4H9_7_46_thomas-18-s020-a01.rawMSV000083475%2Fraw%2FRAW%2FPLATE3and4%2F4H9_7_46_thomas-18-s020-a01.raw&forceDownload=true
3E1_6_42_palenik-42-s006-a02.raw,nmdc:bsm-11-gkv5mp66,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3E1_6_42_palenik-42-s006-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/3E1_6_42_palenik-42-s006-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,3E1_6_42_palenik-42-s006-a02.raw,2019-02-09T21:41:06Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE3and4/3E1_6_42_palenik-42-s006-a02.rawMSV000083475%2Fraw%2FRAW%2FPLATE3and4%2F3E1_6_42_palenik-42-s006-a02.raw&forceDownload=true
5B2_2_66_minich-76-s002-a04.raw,nmdc:bsm-11-d3e8jh34,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5B2_2_66_minich-76-s002-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/5B2_2_66_minich-76-s002-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,5B2_2_66_minich-76-s002-a04.raw,2019-02-03T18:03:11Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE5/5B2_2_66_minich-76-s002-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE5%2F5B2_2_66_minich-76-s002-a04.raw&forceDownload=true
3H1_7_17_zaneveld-9-s022-a03.raw,nmdc:bsm-11-wj9ex323,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3H1_7_17_zaneveld-9-s022-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/3H1_7_17_zaneveld-9-s022-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,3H1_7_17_zaneveld-9-s022-a03.raw,2019-02-10T14:29:45Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE3and4/3H1_7_17_zaneveld-9-s022-a03.rawMSV000083475%2Fraw%2FRAW%2FPLATE3and4%2F3H1_7_17_zaneveld-9-s022-a03.raw&forceDownload=true
4C8_1_3_thomas-18-s042-a04.raw,nmdc:bsm-11-g9s8zb84,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4C8_1_3_thomas-18-s042-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/4C8_1_3_thomas-18-s042-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,4C8_1_3_thomas-18-s042-a04.raw,2019-02-11T11:00:43Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE3and4/4C8_1_3_thomas-18-s042-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE3and4%2F4C8_1_3_thomas-18-s042-a04.raw&forceDownload=true
1B11_1_32_berry-2-s014-a04.raw,nmdc:bsm-11-axfff262,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1B11_1_32_berry-2-s014-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed_20250716/1B11_1_32_berry-2-s014-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL,QExactHF03,1B11_1_32_berry-2-s014-a04.raw,2019-02-06T08:06:38Z,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=/v02/MSV000083475/raw/RAW/PLATE1and2/1B11_1_32_berry-2-s014-a04.rawMSV000083475%2Fraw%2FRAW%2FPLATE1and2%2F1B11_1_32_berry-2-s014-a04.raw&forceDownload=true
