raw_data_file_short,biosample_id,biosample.associated_studies,material_processing_type,raw_data_file,processed_data_directory,mass_spec_configuration_name,chromat_configuration_name,execution_resource,instrument_used,file_name,instrument_analysis_end_date,url
1E12_2_28_bowen-74-s009-a04.raw,nmdc:bsm-11-13mnr371,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1E12_2_28_bowen-74-s009-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/1E12_2_28_bowen-74-s009-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,1E12_2_28_bowen-74-s009-a04.raw,2019-02-06T23:34:18Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/1E12_2_28_bowen-74-s009-a04.raw
5G8_4_50_mousseau-88-s043-a02.raw,nmdc:bsm-11-q7pnzt80,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5G8_4_50_mousseau-88-s043-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/5G8_4_50_mousseau-88-s043-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,5G8_4_50_mousseau-88-s043-a02.raw,2019-02-04T12:27:13Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE5/5G8_4_50_mousseau-88-s043-a02.raw
1E7_2_8_bowen-74-s011-a04.raw,nmdc:bsm-11-10czxf79,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1E7_2_8_bowen-74-s011-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/1E7_2_8_bowen-74-s011-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,1E7_2_8_bowen-74-s011-a04.raw,2019-02-06T22:40:33Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/1E7_2_8_bowen-74-s011-a04.raw
1G9_3_2_jensen-43-s019-a04.raw,nmdc:bsm-11-rdrbna95,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1G9_3_2_jensen-43-s019-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/1G9_3_2_jensen-43-s019-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,1G9_3_2_jensen-43-s019-a04.raw,2019-02-07T02:32:22Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/1G9_3_2_jensen-43-s019-a04.raw
6F1_7_55_distel-72-s002-a04.raw,nmdc:bsm-11-b74s9m33,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6F1_7_55_distel-72-s002-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/6F1_7_55_distel-72-s002-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,6F1_7_55_distel-72-s002-a04.raw,2019-02-03T14:13:47Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE6/6F1_7_55_distel-72-s002-a04.raw
4E12_7_1_thomas-18-s001-a04.raw,nmdc:bsm-11-cnwpfb50,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4E12_7_1_thomas-18-s001-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/4E12_7_1_thomas-18-s001-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,4E12_7_1_thomas-18-s001-a04.raw,2019-02-11T18:33:21Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/4E12_7_1_thomas-18-s001-a04.raw
5E12_4_25_mousseau-88-s034-a02.raw,nmdc:bsm-11-f02fnz25,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5E12_4_25_mousseau-88-s034-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/5E12_4_25_mousseau-88-s034-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,5E12_4_25_mousseau-88-s034-a02.raw,2019-02-04T06:58:19Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE5/5E12_4_25_mousseau-88-s034-a02.raw
5D11_4_4_mousseau-88-s052-a02.raw,nmdc:bsm-11-zfreqj78,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5D11_4_4_mousseau-88-s052-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/5D11_4_4_mousseau-88-s052-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,5D11_4_4_mousseau-88-s052-a02.raw,2019-02-04T03:50:39Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE5/5D11_4_4_mousseau-88-s052-a02.raw
7G10_8_70_song-52-s006-a04.raw,nmdc:bsm-11-a57pz987,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7G10_8_70_song-52-s006-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/7G10_8_70_song-52-s006-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,7G10_8_70_song-52-s006-a04.raw,2019-02-05T20:17:41Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE7/7G10_8_70_song-52-s006-a04.raw
3B1_6_8_tucker-58-s007-a04.raw,nmdc:bsm-11-hw79fz90,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3B1_6_8_tucker-58-s007-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/3B1_6_8_tucker-58-s007-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,3B1_6_8_tucker-58-s007-a04.raw,2019-02-10T01:23:09Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/3B1_6_8_tucker-58-s007-a04.raw
4A7_2_36_pinto-63-s026-a03.raw,nmdc:bsm-11-d0qkb097,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4A7_2_36_pinto-63-s026-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/4A7_2_36_pinto-63-s026-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,4A7_2_36_pinto-63-s026-a03.raw,2019-02-12T01:31:07Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/4A7_2_36_pinto-63-s026-a03.raw
2A3_3_36_king-27-s016-a04.raw,nmdc:bsm-11-4xv36j39,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2A3_3_36_king-27-s016-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/2A3_3_36_king-27-s016-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,2A3_3_36_king-27-s016-a04.raw,2019-02-06T18:35:14Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/2A3_3_36_king-27-s016-a04.raw
3C2_6_20_tucker-58-s001-a04.raw,nmdc:bsm-11-66x7j573,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3C2_6_20_tucker-58-s001-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/3C2_6_20_tucker-58-s001-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,3C2_6_20_tucker-58-s001-a04.raw,2019-02-10T02:30:15Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/3C2_6_20_tucker-58-s001-a04.raw
6B7_5_7_mousseau-88-s090-a02.raw,nmdc:bsm-11-pt8nke67,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6B7_5_7_mousseau-88-s090-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/6B7_5_7_mousseau-88-s090-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,6B7_5_7_mousseau-88-s090-a02.raw,2019-02-03T02:49:21Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE6/6B7_5_7_mousseau-88-s090-a02.raw
1C8_1_42_metcalf-40-s003-a04.raw,nmdc:bsm-11-extjxz24,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1C8_1_42_metcalf-40-s003-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/1C8_1_42_metcalf-40-s003-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,1C8_1_42_metcalf-40-s003-a04.raw,2019-02-06T04:01:21Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/1C8_1_42_metcalf-40-s003-a04.raw
4H12_7_51_zaneveld-9-s002-a04.raw,nmdc:bsm-11-9x1tvs80,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4H12_7_51_zaneveld-9-s002-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/4H12_7_51_zaneveld-9-s002-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,4H12_7_51_zaneveld-9-s002-a04.raw,2019-02-10T20:35:55Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/4H12_7_51_zaneveld-9-s002-a04.raw
5F8_4_36_mousseau-88-s040-a02.raw,nmdc:bsm-11-e8b72d43,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5F8_4_36_mousseau-88-s040-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/5F8_4_36_mousseau-88-s040-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,5F8_4_36_mousseau-88-s040-a02.raw,2019-02-04T09:15:59Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE5/5F8_4_36_mousseau-88-s040-a02.raw
5D9_3_78_girguis-50-s006-a04.raw,nmdc:bsm-11-b9v3jc83,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5D9_3_78_girguis-50-s006-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/5D9_3_78_girguis-50-s006-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,5D9_3_78_girguis-50-s006-a04.raw,2019-02-04T02:26:41Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE5/5D9_3_78_girguis-50-s006-a04.raw
1A3_1_4_mayer-34-s006-a04.raw,nmdc:bsm-11-ex8eqw91,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1A3_1_4_mayer-34-s006-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/1A3_1_4_mayer-34-s006-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,1A3_1_4_mayer-34-s006-a04.raw,2019-02-06T11:18:09Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/1A3_1_4_mayer-34-s006-a04.raw
2C10_4_15_rohwer-85-s019-a03.raw,nmdc:bsm-11-m2436d73,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2C10_4_15_rohwer-85-s019-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/2C10_4_15_rohwer-85-s019-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,2C10_4_15_rohwer-85-s019-a03.raw,2019-02-07T10:25:58Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/2C10_4_15_rohwer-85-s019-a03.raw
4A9_2_42_pinto-63-s020-a04.raw,nmdc:bsm-11-rekjvr92,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4A9_2_42_pinto-63-s020-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/4A9_2_42_pinto-63-s020-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,4A9_2_42_pinto-63-s020-a04.raw,2019-02-12T01:57:58Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/4A9_2_42_pinto-63-s020-a04.raw
1B3_1_21_berry-2-s005-a04.raw,nmdc:bsm-11-1kc3zb19,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1B3_1_21_berry-2-s005-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/1B3_1_21_berry-2-s005-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,1B3_1_21_berry-2-s005-a04.raw,2019-02-06T07:12:53Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/1B3_1_21_berry-2-s005-a04.raw
7D12_8_41_song-51-s001-a04.raw,nmdc:bsm-11-ebqw6x04,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7D12_8_41_song-51-s001-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/7D12_8_41_song-51-s001-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,7D12_8_41_song-51-s001-a04.raw,2019-02-05T09:57:44Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE7/7D12_8_41_song-51-s001-a04.raw
1C9_1_43_metcalf-40-s010-a04.raw,nmdc:bsm-11-fe6ag887,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1C9_1_43_metcalf-40-s010-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/1C9_1_43_metcalf-40-s010-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,1C9_1_43_metcalf-40-s010-a04.raw,2019-02-06T04:14:46Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/1C9_1_43_metcalf-40-s010-a04.raw
2C2_4_2_rohwer-85-s023-a04.raw,nmdc:bsm-11-q58wrs65,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2C2_4_2_rohwer-85-s023-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/2C2_4_2_rohwer-85-s023-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,2C2_4_2_rohwer-85-s023-a04.raw,2019-02-07T08:11:42Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/2C2_4_2_rohwer-85-s023-a04.raw
6B3_5_1_mousseau-88-s082-a02.raw,nmdc:bsm-11-wx8sqe84,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6B3_5_1_mousseau-88-s082-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/6B3_5_1_mousseau-88-s082-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,6B3_5_1_mousseau-88-s082-a02.raw,2019-02-03T01:55:45Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE6/6B3_5_1_mousseau-88-s082-a02.raw
6C12_5_26_mousseau-88-s098-a02.raw,nmdc:bsm-11-41c0rb64,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6C12_5_26_mousseau-88-s098-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/6C12_5_26_mousseau-88-s098-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,6C12_5_26_mousseau-88-s098-a02.raw,2019-02-03T07:07:33Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE6/6C12_5_26_mousseau-88-s098-a02.raw
3G7_2_72_bittleston-68-s011-a03.raw,nmdc:bsm-11-6qp0cj90,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3G7_2_72_bittleston-68-s011-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/3G7_2_72_bittleston-68-s011-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,3G7_2_72_bittleston-68-s011-a03.raw,2019-02-10T08:09:22Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/3G7_2_72_bittleston-68-s011-a03.raw
4G3_7_24_thomas-18-s030-a03.raw,nmdc:bsm-11-dqth3s86,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4G3_7_24_thomas-18-s030-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/4G3_7_24_thomas-18-s030-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,4G3_7_24_thomas-18-s030-a03.raw,2019-02-11T20:47:31Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/4G3_7_24_thomas-18-s030-a03.raw
4D8_1_37_thomas-18-s043-a04.raw,nmdc:bsm-11-8zevcq84,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4D8_1_37_thomas-18-s043-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/4D8_1_37_thomas-18-s043-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,4D8_1_37_thomas-18-s043-a04.raw,2019-02-11T14:28:04Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/4D8_1_37_thomas-18-s043-a04.raw
1D1_1_50_metcalf-40-s012-a03.raw,nmdc:bsm-11-fwsw0p21,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1D1_1_50_metcalf-40-s012-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/1D1_1_50_metcalf-40-s012-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,1D1_1_50_metcalf-40-s012-a03.raw,2019-02-06T04:41:38Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/1D1_1_50_metcalf-40-s012-a03.raw
6D4_5_31_mousseau-88-s112-a02.raw,nmdc:bsm-11-aygsfg85,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6D4_5_31_mousseau-88-s112-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/6D4_5_31_mousseau-88-s112-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,6D4_5_31_mousseau-88-s112-a02.raw,2019-02-03T08:44:57Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE6/6D4_5_31_mousseau-88-s112-a02.raw
6E1_7_13_distel-72-s010-a04.raw,nmdc:bsm-11-nzeg8c33,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6E1_7_13_distel-72-s010-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/6E1_7_13_distel-72-s010-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,6E1_7_13_distel-72-s010-a04.raw,2019-02-03T11:16:01Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE6/6E1_7_13_distel-72-s010-a04.raw
